"TFZ";"NUM_TFZ";"VMAX";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"T10km";"T10kmRound";"COVERAGE";"STA";"GAIN";"NAME"
"140-1";2;80;2342;"G";54;TRUE;1;583,894900039772;584;0,794871794871795;"143B";1244,01394872375;"G4"
"294-2";1;40;1789;"P";55;FALSE;1;826,673062120555;827;0,9231;"143B";0;"S90"
"140-1";2;80;2342;"G";54;TRUE;1;583,894900039772;584;0,735849056603774;"143";6113,67132682586;"G4"
"371-1";1;80;2084;"G";50;FALSE;1;740,655703291717;741;0,9245;"143";0;"S90"
"156-1";1;90;2370;"G";52;FALSE;1;597,493577786885;598;0,6;"145B";2711,70013725552;"G9"
"285-2";1;70;2560;"G";54;FALSE;1;778,273586937253;779;0,92;"145B";0;"S90"
"189-2";1;100;1836;"P";69;TRUE;1;508,905744122891;509;0,45;"147";4848,62117065852;"G10"
"285-2";1;90;2560;"G";55;FALSE;1;778,273586937253;779;0,9;"147";0;"S90"
"185CL1-1";1;90;2084;"G";54;TRUE;1;577,870272375804;578;0,696969696969697;"149";13827,82870474;"G18"
"285-2";1;80;2560;"G";54;FALSE;1;778,273586937253;779;0,9091;"149";0;"S90"
"185-2";1;100;1675;"P";64;FALSE;1;502,506316794503;503;0,444444444444444;"151";2602,75829112665;"G16"
"185CL1-1";1;90;2084;"G";54;TRUE;1;577,870272375804;578;0,5;"151";272,612313554274;"G18"
"294-2";1;40;1789;"G";40;FALSE;1;850,482585930078;851;1;"151";0;"S90"
"151-1";2;90;4156;"P";55;FALSE;1;549,230167369848;550;0,784090909090909;"153";22229,5217804547;"G7"
"180-1";1;90;2284;"G";64;FALSE;1;710,313658532563;711;0,9034;"153";0;"S90"
"151-1";2;90;4156;"P";62;FALSE;1;549,230167369848;550;0,674698795180723;"155B";9020,67550511204;"G7"
"180-1";1;90;2284;"G";63;FALSE;1;710,313658532563;711;0,9008;"155B";0;"S90"
"180-1";1;100;1184;"P";65;FALSE;1;517,643876549045;518;0,682352941176471;"157A";11174,847355044;"G8"
"180-1";1;90;2284;"G";62;FALSE;1;710,313658532563;711;0,9059;"157A";0;"S90"
"180-1";1;100;1184;"P";62;FALSE;1;517,643876549045;518;0,625;"157B";12523,5358289287;"G8"
"180-1";1;90;2284;"G";55;FALSE;1;710,313658532563;711;0,9038;"157B";0;"S90"
"180-1";1;100;1184;"P";64;FALSE;1;517,643876549045;518;0,670886075949367;"157";10211,4984451265;"G8"
"180-1";1;90;2284;"G";64;FALSE;1;710,313658532563;711;0,9114;"157";0;"S90"
"180-1";1;90;1584;"P";56;FALSE;1;581,626095415237;582;0,352941176470588;"15";1179,8849491321;"G6"
"285-2";1;80;2560;"G";54;FALSE;1;778,273586937253;779;0,9412;"15";0;"S90"
"185-2";1;90;2185;"G";60;FALSE;1;585,221746667392;586;0,694444444444444;"161";7771,69783121625;"G14"
"371-1";1;80;2084;"G";54;FALSE;1;740,655703291717;741;0,9167;"161";0;"S90"
"185-2";1;100;1675;"P";62;FALSE;1;502,506316794503;503;0,740740740740741;"163A";6935,31103937008;"G16"
"180-1";1;90;1584;"P";62;FALSE;1;581,626095415237;582;0,888888888888889;"163A";0;"G6"
"294-2";1;40;1789;"P";62;FALSE;1;826,673062120555;827;0,9259;"163A";0;"S90"
"185-2";1;100;1675;"P";54;FALSE;1;502,506316794503;503;0,67948717948718;"163B";3314,79560113382;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9136;"163B";0;"S90"
"151-1";2;90;4156;"P";53;FALSE;1;549,230167369848;550;0,51063829787234;"165";4594,21286212486;"G7"
"371-1";1;80;2084;"G";53;FALSE;1;740,655703291717;741;0,9574;"165";0;"S90"
"185-2";1;90;2185;"G";53;FALSE;1;585,221746667392;586;0,76;"167A";2953,24517586217;"G14"
"371-1";1;80;2084;"G";56;FALSE;1;740,655703291717;741;0,9077;"167A";0;"S90"
"185CL1-1";1;90;2084;"G";56;TRUE;1;577,870272375804;578;0,825;"167";5371,91922022513;"G18"
"371-1";1;80;2084;"G";56;FALSE;1;740,655703291717;741;0,9077;"167";0;"S90"
"180-1";1;100;1184;"P";60;FALSE;1;517,643876549045;518;0,659340659340659;"169";23120,3738380222;"G8"
"180-1";1;90;2284;"G";65;FALSE;1;710,313658532563;711;0,9066;"169";0;"S90"
"156-1";1;90;2370;"G";65;FALSE;1;597,493577786885;598;1;"171A";112,820080745678;"G9"
"180-1";1;90;2284;"G";60;FALSE;1;710,313658532563;711;0,9026;"171A";0;"S90"
"156-1";1;90;2370;"G";56;FALSE;1;597,493577786885;598;0,9;"171";1015,3807267111;"G9"
"180-1";1;90;2284;"G";60;FALSE;1;710,313658532563;711;0,9026;"171";0;"S90"
"185CL1-1";1;90;2084;"G";58;TRUE;1;577,870272375804;578;0,55;"173A";976,034359172493;"G18"
"185-2";1;80;2665;"G";50;FALSE;1;640,148770642023;641;0,6;"173A";2180,89850843419;"G3"
"294-2";1;40;1789;"G";42;FALSE;1;850,482585930078;851;0,95;"173A";0;"S90"
"4370-1";1;90;1975;"P";54;FALSE;1;549,743140885997;550;0,808988764044944;"173B";23122,1545411055;"G11"
"180-1";1;90;2284;"G";65;FALSE;1;710,313658532563;711;0,9045;"173B";0;"S90"
"185-2";1;100;1720;"G";63;FALSE;1;535,757274157682;536;0,688442211055276;"173C";23914,2246593587;"G15"
"180-1";1;90;2284;"G";64;FALSE;1;710,313658532563;711;0,9045;"173C";0;"S90"
"4370-1";1;90;1975;"P";54;FALSE;1;549,743140885997;550;0,761194029850746;"177A";16378,1927999497;"G11"
"180-1";1;90;2284;"G";60;FALSE;1;710,313658532563;711;0,9026;"177A";0;"S90"
"180-1";1;100;1184;"P";67;FALSE;1;517,643876549045;518;0,7;"177B";6743,44236942313;"G8"
"180-1";1;90;2284;"G";60;FALSE;1;710,313658532563;711;0,9026;"177B";0;"S90"
"1144-1";1;90;1484;"P";46;FALSE;1;553,979947127541;554;0,557377049180328;"17";5315,34618777075;"G1"
"180-1";1;90;2284;"G";52;FALSE;1;710,313658532563;711;0,9016;"17";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,746268656716418;"181";3127,165661447;"G16"
"185-2";1;80;2275;"P";55;FALSE;1;565,049630023443;566;0,9;"181";0;"S90"
"189-2";1;100;1436;"P";69;FALSE;1;480,999082124177;481;0,484848484848485;"183";1344,80876638826;"G13"
"185-2";1;80;2275;"P";55;FALSE;1;565,049630023443;566;0,9;"183";0;"S90"
"189-2";1;100;1436;"P";67;FALSE;1;480,999082124177;481;0,523809523809524;"185";4523,02893871962;"G13"
"1144-1";1;100;1384;"P";62;FALSE;1;525,137799539247;526;0,714285714285714;"185";0;"G17"
"294-2";1;40;1789;"P";50;FALSE;1;826,673062120555;827;0,9524;"185";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,759124087591241;"187A";16752,6830809224;"G7"
"180-1";1;90;2284;"G";54;FALSE;1;710,313658532563;711;0,9105;"187A";0;"S90"
"1144-1";1;90;1484;"P";54;FALSE;1;553,979947127541;554;0,8;"187B";5002,6787649607;"G1"
"180-1";1;90;2284;"G";54;FALSE;1;710,313658532563;711;0,9105;"187B";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,837837837837838;"191";1938,84271009714;"G16"
"185-2";1;80;2275;"P";50;FALSE;1;565,049630023443;566;0,9189;"191";0;"S90"
"185-2";1;100;1675;"P";54;FALSE;1;502,506316794503;503;0,74;"193A";4628,20517894156;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,906;"193A";0;"S90"
"189-2";1;100;1836;"P";65;TRUE;1;508,905744122891;509;0,769230769230769;"193B";16112,6331527738;"G10"
"180-1";1;90;2284;"G";63;FALSE;1;710,313658532563;711;0,9038;"193B";0;"S90"
"189-2";1;100;1436;"P";61;FALSE;1;480,999082124177;481;0,565217391304348;"195A";4370,62849076183;"G13"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9022;"195A";0;"S90"
"189-2";1;100;1436;"P";61;FALSE;1;480,999082124177;481;0,823529411764706;"195";3530,12301176917;"G13"
"185-2";1;80;2275;"P";61;FALSE;1;565,049630023443;566;0,9216;"195";0;"S90"
"185-2";1;100;1675;"P";54;FALSE;1;502,506316794503;503;0,703703703703704;"197B";7896,67898604628;"G16"
"180-1";1;90;2284;"G";53;FALSE;1;710,313658532563;711;0,9074;"197B";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,615384615384615;"19";5002,6787649607;"G1"
"180-1";1;90;2284;"G";56;FALSE;1;710,313658532563;711;0,9038;"19";0;"S90"
"185-2";1;90;2185;"G";60;FALSE;1;585,221746667392;586;0,754385964912281;"1";6683,66013484597;"G14"
"371-1";1;80;2084;"G";58;FALSE;1;740,655703291717;741;0,9123;"1";0;"S90"
"185-2";1;100;1675;"P";65;FALSE;1;502,506316794503;503;0,836734693877551;"201";2564,27584238654;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,906;"201";0;"S90"
"185-2";1;100;1675;"P";63;FALSE;1;502,506316794503;503;0,770642201834862;"203";17455,816705997;"G16"
"180-1";1;90;2284;"G";62;FALSE;1;710,313658532563;711;0,9083;"203";0;"S90"
"1144-1";1;90;1484;"P";53;FALSE;1;553,979947127541;554;0,760869565217391;"207A";5471,67989917577;"G1"
"180-1";1;90;2284;"G";53;FALSE;1;710,313658532563;711;0,9348;"207A";0;"S90"
"1144-1";1;90;1484;"P";47;FALSE;1;553,979947127541;554;0,69047619047619;"209";6504,51555448165;"G1"
"285-2";1;80;2560;"G";47;FALSE;1;778,273586937253;779;0,9048;"209";0;"S90"
"185-2";1;100;1675;"P";55;FALSE;1;502,506316794503;503;0,767605633802817;"215A";22651,0002494485;"G16"
"180-1";1;90;2284;"G";56;FALSE;1;710,313658532563;711;0,9085;"215A";0;"S90"
"185-2";1;100;1675;"P";55;FALSE;1;502,506316794503;503;0,747967479674797;"215B";19118,2754399015;"G16"
"180-1";1;90;2284;"G";55;FALSE;1;710,313658532563;711;0,9187;"215B";0;"S90"
"4370-1";1;90;1975;"P";65;FALSE;1;549,743140885997;550;0,576271186440678;"21";7770,0351657427;"G11"
"285-2";1;90;2560;"G";50;FALSE;1;778,273586937253;779;0,9153;"21";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,736842105263158;"221";1751,21277041032;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9048;"221";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,790697674418605;"223";4252,94529956792;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9048;"223";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,782608695652174;"225";1125,77963812092;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9048;"225";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,869565217391304;"251";7505,1975874728;"G16"
"185-2";1;80;2275;"P";62;FALSE;1;565,049630023443;566;0,9058;"251";0;"S90"
"185-2";1;100;1675;"P";67;FALSE;1;502,506316794503;503;0,823529411764706;"253";875,60638520516;"G16"
"185-2";1;80;2275;"P";67;FALSE;1;565,049630023443;566;0,9412;"253";0;"S90"
"185-2";1;100;1675;"P";75;FALSE;1;502,506316794503;503;1;"287";207,80734173806;"G16"
"180-1";1;90;2284;"G";54;FALSE;1;710,313658532563;711;0,9105;"287";0;"S90"
"180-1";1;100;1184;"P";65;FALSE;1;517,643876549045;518;0,72;"289";3468,05607570332;"G8"
"180-1";1;90;2284;"G";60;FALSE;1;710,313658532563;711;0,9178;"289";0;"S90"
"185-2";1;90;2185;"G";64;FALSE;1;585,221746667392;586;0,76;"291";2376,74632543825;"G14"
"180-1";1;90;2284;"G";64;FALSE;1;710,313658532563;711;0,96;"291";0;"S90"
"4370-1";1;90;1975;"P";55;FALSE;1;549,743140885997;550;0,572368421052632;"293";19882,1488064593;"G11"
"285-2";1;80;2560;"G";55;FALSE;1;778,273586937253;779;0,9079;"293";0;"S90"
"1144-1";1;90;1484;"P";68;FALSE;1;553,979947127541;554;0,8;"295";1250,66969124018;"G1"
"180-1";1;90;2284;"G";54;FALSE;1;710,313658532563;711;0,9105;"295";0;"S90"
"180-1";1;100;1184;"P";66;FALSE;1;517,643876549045;518;0,673913043478261;"297";5972,76324148906;"G8"
"180-1";1;90;2284;"G";54;FALSE;1;710,313658532563;711;0,9105;"297";0;"S90"
"189-2";1;100;1836;"P";68;TRUE;1;508,905744122891;509;0,5;"299";1409,8554008677;"G10"
"180-1";1;90;2284;"G";54;FALSE;1;710,313658532563;711;0,9105;"299";0;"S90"
"185-2";1;90;2185;"G";55;FALSE;1;585,221746667392;586;0,754901960784314;"303";9632,07721361816;"G14"
"180-1";1;90;2284;"G";55;FALSE;1;710,313658532563;711;0,902;"303";0;"S90"
"185-2";1;100;1675;"P";40;FALSE;1;502,506316794503;503;0,7;"305";1313,40957780774;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9;"305";0;"S90"
"151-1";2;90;4156;"P";44;FALSE;1;549,230167369848;550;0,698630136986301;"319";11681,2143979377;"G7"
"285-2";1;90;2560;"G";44;FALSE;1;778,273586937253;779;0,9041;"319";0;"S90"
"4370-1";1;90;1975;"P";56;FALSE;1;549,743140885997;550;0,931034482758621;"31";5154,63918495444;"G11"
"371-1";1;80;2084;"G";52;FALSE;1;740,655703291717;741;0,9023;"31";0;"S90"
"4370-1";1;90;1975;"P";56;FALSE;1;549,743140885997;550;0,7;"329";4009,16381052012;"G11"
"371-1";1;80;2084;"G";52;FALSE;1;740,655703291717;741;0,9023;"329";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,635294117647059;"33";12111,8565497244;"G1"
"285-2";1;90;2560;"G";52;FALSE;1;778,273586937253;779;0,9059;"33";0;"S90"
"1144-1";1;90;1484;"P";65;FALSE;1;553,979947127541;554;0,609756097560976;"35";3908,34278512555;"G1"
"180-1";1;90;2284;"G";56;FALSE;1;710,313658532563;711;0,9512;"35";0;"S90"
"180-1";1;90;1584;"P";56;FALSE;1;581,626095415237;582;0,573529411764706;"37";13210,0693355361;"G6"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9044;"37";0;"S90"
"1144-1";1;90;1484;"P";60;FALSE;1;553,979947127541;554;0,666666666666667;"39A";7840,38175889539;"G1"
"371-1";1;80;2084;"G";52;FALSE;1;740,655703291717;741;0,9023;"39A";0;"S90"
"180-1";1;100;1184;"P";65;FALSE;1;517,643876549045;518;0,542372881355932;"39B";6165,43302347257;"G8"
"180-1";1;90;2284;"G";60;FALSE;1;710,313658532563;711;0,9153;"39B";0;"S90"
"180-1";1;90;1584;"P";52;FALSE;1;581,626095415237;582;0,784615384615385;"41";8110,51000170048;"G6"
"371-1";1;80;2084;"G";52;FALSE;1;740,655703291717;741;0,9231;"41";0;"S90"
"189-2";1;100;1436;"P";63;FALSE;1;480,999082124177;481;0,282051282051282;"43";3578,79265029914;"G13"
"185-2";1;90;2785;"G";54;FALSE;1;633,58086915067;634;0,615384615384615;"43";2453,51082198847;"G12"
"294-2";1;40;1789;"G";51;FALSE;1;850,482585930078;851;0,9487;"43";0;"S90"
"151-1";2;90;4156;"P";67;FALSE;1;549,230167369848;550;0,454545454545455;"47";957,127679609345;"G7"
"371-1";1;80;2084;"G";52;FALSE;1;740,655703291717;741;0,9023;"47";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,536585365853659;"53";9109,65401894327;"G1"
"185-2";1;90;2785;"G";52;FALSE;1;633,58086915067;634;0,719512195121951;"53";2453,51082198847;"G12"
"294-2";1;40;1789;"G";56;FALSE;1;850,482585930078;851;0,9146;"53";0;"S90"
"185-2";1;90;2185;"G";56;FALSE;1;585,221746667392;586;0,724137931034483;"55A";2626,93014916859;"G14"
"180-1";1;90;2284;"G";56;FALSE;1;710,313658532563;711;0,9096;"55A";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,470588235294118;"55B";5383,04735543309;"G1"
"285-2";1;70;2560;"G";43;FALSE;1;778,273586937253;779;0,902;"55B";0;"S90"
"1144-1";1;90;1484;"P";50;FALSE;1;553,979947127541;554;0,581920903954802;"57A";16102,3722747173;"G1"
"180-1";1;90;2284;"G";52;FALSE;1;710,313658532563;711;0,904;"57A";0;"S90"
"4370-1";1;90;1975;"P";55;FALSE;1;549,743140885997;550;0,641791044776119;"57B";13809,0645176047;"G11"
"180-1";1;90;2284;"G";56;FALSE;1;710,313658532563;711;0,9104;"57B";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,69047619047619;"5";6642,25916745474;"G7"
"285-2";1;70;2560;"G";50;FALSE;1;778,273586937253;779;0,9048;"5";0;"S90"
"4370-1";1;90;1975;"P";53;FALSE;1;549,743140885997;550;0,842105263157895;"61";5138,25656469011;"G11"
"180-1";1;90;2284;"G";53;FALSE;1;710,313658532563;711;0,9474;"61";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,651515151515151;"63B";8935,71569473658;"G16"
"180-1";1;90;2284;"G";54;FALSE;1;710,313658532563;711;0,9091;"63B";0;"S90"
"1144-1";1;90;1484;"P";53;FALSE;1;553,979947127541;554;0,74;"65";5784,34732198581;"G1"
"180-1";1;90;2284;"G";53;FALSE;1;710,313658532563;711;0,92;"65";0;"S90"
"180-1";1;100;1184;"P";54;FALSE;1;517,643876549045;518;0,836734693877551;"67";1943,63589245032;"G8"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9184;"67";0;"S90"
"189-2";1;100;1436;"P";63;FALSE;1;480,999082124177;481;0,818181818181818;"71";3025,81972437358;"G13"
"185-2";1;80;2275;"P";63;FALSE;1;565,049630023443;566;0,9091;"71";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,684210526315789;"73";4064,67649653057;"G1"
"180-1";1;90;2284;"G";64;FALSE;1;710,313658532563;711;0,9211;"73";0;"S90"
"4370-1";1;90;1975;"P";56;FALSE;1;549,743140885997;550;0,571428571428571;"741";3853,69242351758;"G11"
"180-1";1;90;2284;"G";55;FALSE;1;710,313658532563;711;0,9038;"741";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,754716981132076;"75";6253,34845620088;"G1"
"180-1";1;90;2284;"G";61;FALSE;1;710,313658532563;711;0,9057;"75";0;"S90"
"185-2";1;100;1675;"P";65;FALSE;1;502,506316794503;503;1;"777";187,62993968682;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9136;"777";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,645161290322581;"77A";15314,0428737495;"G7"
"371-1";1;80;2084;"G";56;FALSE;1;740,655703291717;741;0,9274;"77A";0;"S90"
"156-1";1;90;2370;"G";56;FALSE;1;597,493577786885;598;0,811764705882353;"77B";9878,18665983341;"G9"
"371-1";1;80;2084;"G";56;FALSE;1;740,655703291717;741;0,9059;"77B";0;"S90"
"189-2";1;100;1836;"P";58;TRUE;1;508,905744122891;509;0,637037037037037;"79";17321,0806392318;"G10"
"180-1";1;90;2284;"G";56;FALSE;1;710,313658532563;711;0,9096;"79";0;"S90"
"185-2";1;100;1675;"P";58;FALSE;1;502,506316794503;503;0,607476635514019;"81A";11068,070355497;"G16"
"203-1";1;90;1068;"G";61;FALSE;1;672,784322263688;673;0,9065;"81A";0;"S90"
"1144-1";1;90;1484;"P";60;FALSE;1;553,979947127541;554;0,555555555555556;"81B";2800,13634246264;"G1"
"371-1";1;80;2084;"G";56;FALSE;1;740,655703291717;741;0,9036;"81B";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,607142857142857;"87";6508,46822134355;"G7"
"371-1";1;80;2084;"G";56;FALSE;1;740,655703291717;741;0,9036;"87";0;"S90"
"189-2";1;100;1836;"P";60;TRUE;1;508,905744122891;509;0,744525547445255;"89";20543,6072697865;"G10"
"180-1";1;90;2284;"G";56;FALSE;1;710,313658532563;711;0,9096;"89";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,767676767676768;"91";4753,29180539944;"G16"
"185-2";1;80;2275;"P";61;FALSE;1;565,049630023443;566;0,9091;"91";0;"S90"
"1144-1";1;100;1384;"P";65;FALSE;1;525,137799539247;526;0,8;"93";3703,51717986632;"G17"
