"TFZ";"NUM_TFZ";"VMAX";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"T10km";"T10kmRound";"COVERAGE";"STA";"GAIN";"NAME"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,633136094674556;"127E";6692,13451549658;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9112;"127E";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,725;"129A";9068,7804181963;"G16"
"185-2";1;80;2275;"P";56;FALSE;1;565,049630023443;566;0,905;"129A";0;"S90"
"4370-1";1;90;1975;"P";54;FALSE;1;549,743140885997;550;0,558823529411765;"129";4342,07847497386;"G10"
"285-2";1;80;2560;"G";35;FALSE;1;778,273586937253;779;0,9118;"129";0;"S90"
"185-2";1;100;1675;"P";58;FALSE;1;502,506316794503;503;0,819277108433735;"131A";8505,89059913584;"G16"
"185-2";1;80;2275;"P";60;FALSE;1;565,049630023443;566;0,9036;"131A";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,779026217228464;"131B";13009,0091516195;"G16"
"185-2";1;80;2275;"P";59;FALSE;1;565,049630023443;566;0,9064;"131B";0;"S90"
"156-1";1;90;2370;"G";53;FALSE;1;597,493577786885;598;0,591836734693878;"133A";24871,0284854198;"G20"
"G1206-3";1;60;2087;"G";56;FALSE;1;883,367468423894;884;0,9048;"133A";0;"S90"
"185-2";1;90;2185;"G";54;FALSE;1;585,221746667392;586;0,622641509433962;"133B";12741,4214578108;"G7"
"285-2";1;80;2560;"G";54;FALSE;1;778,273586937253;779;0,9057;"133B";0;"S90"
"185-2";1;100;1675;"P";55;FALSE;1;502,506316794503;503;0,8125;"137";2213,6140710994;"G16"
"203-1";1;90;1068;"G";55;FALSE;1;672,784322263688;673;1;"137";0;"S90"
"185-2";1;90;2185;"G";56;FALSE;1;585,221746667392;586;0,765765765765766;"139A";14089,9580220357;"G7"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9099;"139A";0;"S90"
"185-2";1;80;2665;"G";47;FALSE;1;640,148770642023;641;0,673469387755102;"139B";16052,4340536035;"G17"
"G1206-3";1;60;2087;"G";54;FALSE;1;883,367468423894;884;0,9184;"139B";0;"S90"
"185-2";1;100;1675;"P";62;FALSE;1;502,506316794503;503;0,666666666666667;"143B";8465,81851283123;"G16"
"140-1";2;80;2342;"G";54;TRUE;1;583,894900039772;584;0,794871794871795;"143B";0;"G4"
"294-2";1;40;1789;"P";55;FALSE;1;826,673062120555;827;0,9231;"143B";0;"S90"
"140-1";2;80;2342;"G";54;TRUE;1;583,894900039772;584;0,735849056603774;"143";6516,55128741119;"G4"
"180-1";1;80;2484;"G";50;FALSE;1;750,985958691341;751;0,9245;"143";0;"S90"
"156-1";1;90;2370;"G";52;FALSE;1;597,493577786885;598;0,6;"145B";2711,70013725552;"G20"
"285-2";1;70;2560;"G";54;FALSE;1;778,273586937253;779;0,92;"145B";0;"S90"
"189-2";1;100;1836;"P";69;TRUE;1;508,905744122891;509;0,45;"147";4848,62117065852;"G12"
"285-2";1;90;2560;"G";55;FALSE;1;778,273586937253;779;0,9;"147";0;"S90"
"185CL1-1";1;90;2084;"G";54;TRUE;1;577,870272375804;578;0,696969696969697;"149";13827,82870474;"G6"
"285-2";1;80;2560;"G";54;FALSE;1;778,273586937253;779;0,9091;"149";0;"S90"
"185-2";1;100;1675;"P";64;FALSE;1;502,506316794503;503;0,444444444444444;"151";2455,23767356456;"G16"
"145-2";1;90;1879;"G";54;TRUE;1;574,786903967805;575;0,5;"151";0;"G18"
"294-2";1;40;1789;"G";40;FALSE;1;850,482585930078;851;1;"151";0;"S90"
"151-1";2;90;4156;"P";55;FALSE;1;549,230167369848;550;0,784090909090909;"153";27842,299202366;"G14"
"180-1";1;80;2484;"G";64;FALSE;1;750,985958691341;751;0,9091;"153";0;"S90"
"151-1";2;90;4156;"P";62;FALSE;1;549,230167369848;550;0,674698795180723;"155B";11298,3243140036;"G14"
"180-1";1;80;2484;"G";64;FALSE;1;750,985958691341;751;0,9008;"155B";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,788235294117647;"157A";15345,9091110161;"G14"
"285-2";1;90;2560;"G";65;FALSE;1;778,273586937253;779;0,9059;"157A";0;"S90"
"151-1";2;90;4156;"P";51;FALSE;1;549,230167369848;550;0,721153846153846;"157B";17178,2564675554;"G14"
"285-2";1;90;2560;"G";61;FALSE;1;778,273586937253;779;0,9231;"157B";0;"S90"
"151-1";2;90;4156;"P";54;FALSE;1;549,230167369848;550;0,784810126582278;"157";14200,6920131791;"G14"
"285-2";1;90;2560;"G";64;FALSE;1;778,273586937253;779;0,9241;"157";0;"S90"
"180-1";1;90;1584;"P";56;FALSE;1;581,626095415237;582;0,352941176470588;"15";1179,8849491321;"G11"
"285-2";1;80;2560;"G";54;FALSE;1;778,273586937253;779;0,9412;"15";0;"S90"
"185-2";1;90;2185;"G";60;FALSE;1;585,221746667392;586;0,694444444444444;"161";8288,21060119745;"G7"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9167;"161";0;"S90"
"185-2";1;100;1675;"P";62;FALSE;1;502,506316794503;503;0,740740740740741;"163A";5726,87722926818;"G16"
"180-1";1;90;1584;"P";62;FALSE;1;581,626095415237;582;0,888888888888889;"163A";229,17948433367;"G11"
"294-2";1;40;1789;"P";62;FALSE;1;826,673062120555;827;0,9259;"163A";0;"S90"
"185-2";1;100;1675;"P";54;FALSE;1;502,506316794503;503;0,67948717948718;"163B";3314,79560113382;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9136;"163B";0;"S90"
"185CL1-1";1;90;2084;"G";53;TRUE;1;577,870272375804;578;0,595744680851064;"165";4847,23921683504;"G6"
"180-1";1;80;2484;"G";53;FALSE;1;750,985958691341;751;0,9574;"165";0;"S90"
"185-2";1;90;2185;"G";53;FALSE;1;585,221746667392;586;0,76;"167A";3149,52002845503;"G7"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9077;"167A";0;"S90"
"185CL1-1";1;90;2084;"G";56;TRUE;1;577,870272375804;578;0,825;"167";5712,81764841272;"G6"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9077;"167";0;"S90"
"4370-1";1;90;1975;"P";54;FALSE;1;549,743140885997;550;0,785714285714286;"169";28777,7229461642;"G10"
"180-1";1;80;2484;"G";65;FALSE;1;750,985958691341;751;0,9176;"169";0;"S90"
"156-1";1;90;2370;"G";65;FALSE;1;597,493577786885;598;1;"171A";153,492380904456;"G20"
"180-1";1;80;2484;"G";62;FALSE;1;750,985958691341;751;0,9026;"171A";0;"S90"
"156-1";1;90;2370;"G";56;FALSE;1;597,493577786885;598;0,9;"171";1381,4314281401;"G20"
"180-1";1;80;2484;"G";62;FALSE;1;750,985958691341;751;0,9026;"171";0;"S90"
"185CL1-1";1;90;2084;"G";58;TRUE;1;577,870272375804;578;0,55;"173A";818,412557854854;"G6"
"185-2";1;80;2665;"G";50;FALSE;1;640,148770642023;641;0,6;"173A";1517,93404885916;"G17"
"294-2";1;40;1789;"G";42;FALSE;1;850,482585930078;851;0,95;"173A";0;"S90"
"4370-1";1;90;1975;"P";54;FALSE;1;549,743140885997;550;0,808988764044944;"173B";28978,9657639695;"G10"
"180-1";1;80;2484;"G";65;FALSE;1;750,985958691341;751;0,9101;"173B";0;"S90"
"145-2";1;90;1879;"G";56;TRUE;1;574,786903967805;575;0,869346733668342;"173C";30482,4364671717;"G18"
"180-1";1;80;2484;"G";65;FALSE;1;750,985958691341;751;0,9146;"173C";0;"S90"
"4370-1";1;90;1975;"P";54;FALSE;1;549,743140885997;550;0,761194029850746;"177A";20526,7674161451;"G10"
"180-1";1;80;2484;"G";62;FALSE;1;750,985958691341;751;0,9026;"177A";0;"S90"
"151-1";2;90;4156;"P";67;FALSE;1;549,230167369848;550;0,82;"177B";8271,98744418121;"G14"
"180-1";1;80;2484;"G";62;FALSE;1;750,985958691341;751;0,9026;"177B";0;"S90"
"185CL1-1";1;90;2234;"P";46;TRUE;1;561,847562553515;562;0,60655737704918;"17";6998,12065709956;"G1"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9016;"17";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,746268656716418;"181";3127,165661447;"G16"
"185-2";1;80;2275;"P";55;FALSE;1;565,049630023443;566;0,9;"181";0;"S90"
"189-2";1;100;1436;"P";69;FALSE;1;480,999082124177;481;0,484848484848485;"183";1344,80876638826;"G13"
"185-2";1;80;2275;"P";55;FALSE;1;565,049630023443;566;0,9;"183";0;"S90"
"143-6";2;100;2075;"P";62;TRUE;1;498,195264264677;499;0,714285714285714;"185";3734,91993213142;"G9"
"185-2";1;80;2665;"G";56;FALSE;1;640,148770642023;641;0,80952380952381;"185";0;"G17"
"294-2";1;40;1789;"P";50;FALSE;1;826,673062120555;827;0,9524;"185";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,759124087591241;"187A";20982,6022974353;"G14"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9169;"187A";0;"S90"
"1144-1";1;90;1484;"P";54;FALSE;1;553,979947127541;554;0,8;"187B";6304,1923700416;"G5"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9169;"187B";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,837837837837838;"191";1938,84271009714;"G16"
"185-2";1;80;2275;"P";50;FALSE;1;565,049630023443;566;0,9189;"191";0;"S90"
"185-2";1;100;1675;"P";54;FALSE;1;502,506316794503;503;0,74;"193A";4628,20517894156;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,906;"193A";0;"S90"
"189-2";1;100;1836;"P";65;TRUE;1;508,905744122891;509;0,769230769230769;"193B";19366,417165476;"G12"
"180-1";1;80;2484;"G";63;FALSE;1;750,985958691341;751;0,9038;"193B";0;"S90"
"189-2";1;100;1436;"P";61;FALSE;1;480,999082124177;481;0,565217391304348;"195A";4370,62849076183;"G13"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9022;"195A";0;"S90"
"189-2";1;100;1436;"P";61;FALSE;1;480,999082124177;481;0,823529411764706;"195";3530,12301176917;"G13"
"185-2";1;80;2275;"P";61;FALSE;1;565,049630023443;566;0,9216;"195";0;"S90"
"185-2";1;100;1675;"P";54;FALSE;1;502,506316794503;503;0,703703703703704;"197B";9442,22639207985;"G16"
"180-1";1;80;2484;"G";53;FALSE;1;750,985958691341;751;0,9074;"197B";0;"S90"
"185-2";1;90;2185;"G";56;FALSE;1;585,221746667392;586;0,75;"19";6464,80426893401;"G7"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9231;"19";0;"S90"
"4370-1";1;90;1990;"G";60;FALSE;1;577,67839997846;578;0,736842105263158;"1";7278,917465941;"G19"
"180-1";1;80;2484;"G";58;FALSE;1;750,985958691341;751;0,9123;"1";0;"S90"
"185-2";1;100;1675;"P";65;FALSE;1;502,506316794503;503;0,836734693877551;"201";2564,27584238654;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,906;"201";0;"S90"
"185-2";1;100;1675;"P";63;FALSE;1;502,506316794503;503;0,770642201834862;"203";20872,2899193344;"G16"
"180-1";1;80;2484;"G";62;FALSE;1;750,985958691341;751;0,9083;"203";0;"S90"
"1144-1";1;90;1484;"P";53;FALSE;1;553,979947127541;554;0,760869565217391;"207A";6895,210404733;"G5"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,913;"207A";0;"S90"
"1144-1";1;90;1484;"P";47;FALSE;1;553,979947127541;554;0,69047619047619;"209";6504,51555448165;"G5"
"285-2";1;80;2560;"G";47;FALSE;1;778,273586937253;779;0,9048;"209";0;"S90"
"185-2";1;100;1675;"P";55;FALSE;1;502,506316794503;503;0,767605633802817;"215A";27084,2809667553;"G16"
"180-1";1;80;2484;"G";58;FALSE;1;750,985958691341;751;0,9014;"215A";0;"S90"
"185-2";1;100;1675;"P";55;FALSE;1;502,506316794503;503;0,747967479674797;"215B";22860,1270545091;"G16"
"180-1";1;80;2484;"G";55;FALSE;1;750,985958691341;751;0,935;"215B";0;"S90"
"4370-1";1;90;1975;"P";65;FALSE;1;549,743140885997;550;0,576271186440678;"21";7770,0351657427;"G10"
"285-2";1;90;2560;"G";50;FALSE;1;778,273586937253;779;0,9153;"21";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,736842105263158;"221";1751,21277041032;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9048;"221";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,790697674418605;"223";4252,94529956792;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9048;"223";0;"S90"
"185-2";1;100;1675;"P";61;FALSE;1;502,506316794503;503;0,782608695652174;"225";1125,77963812092;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9048;"225";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,869565217391304;"251";7505,1975874728;"G16"
"185-2";1;80;2275;"P";62;FALSE;1;565,049630023443;566;0,9058;"251";0;"S90"
"185-2";1;100;1675;"P";67;FALSE;1;502,506316794503;503;0,823529411764706;"253";875,60638520516;"G16"
"185-2";1;80;2275;"P";67;FALSE;1;565,049630023443;566;0,9412;"253";0;"S90"
"185-2";1;100;1675;"P";75;FALSE;1;502,506316794503;503;1;"287";248,479641896838;"G16"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9169;"287";0;"S90"
"185CL1-1";1;90;2234;"P";56;TRUE;1;561,847562553515;562;0,88;"289";4161,04471503217;"G1"
"180-1";1;80;2484;"G";61;FALSE;1;750,985958691341;751;0,9041;"289";0;"S90"
"4370-1";1;90;1990;"G";64;FALSE;1;577,67839997846;578;0,8;"291";4011,90373917586;"G19"
"285-2";1;90;2560;"G";64;FALSE;1;778,273586937253;779;0,96;"291";0;"S90"
"4370-1";1;90;1975;"P";55;FALSE;1;549,743140885997;550;0,572368421052632;"293";19882,1488064593;"G10"
"285-2";1;80;2560;"G";55;FALSE;1;778,273586937253;779;0,9079;"293";0;"S90"
"145-2";1;90;1879;"G";68;TRUE;1;574,786903967805;575;0,9;"295";1585,79149251182;"G18"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9169;"295";0;"S90"
"151-1";2;90;4156;"P";54;FALSE;1;549,230167369848;550;0,804347826086957;"297";7464,96427889524;"G14"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9169;"297";0;"S90"
"189-2";1;100;1836;"P";68;TRUE;1;508,905744122891;509;0,5;"299";1694,56150197915;"G12"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9169;"299";0;"S90"
"185-2";1;90;2185;"G";55;FALSE;1;585,221746667392;586;0,754901960784314;"303";12763,8443258441;"G7"
"180-1";1;80;2484;"G";55;FALSE;1;750,985958691341;751;0,9118;"303";0;"S90"
"185-2";1;100;1675;"P";40;FALSE;1;502,506316794503;503;0,7;"305";1313,40957780774;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9;"305";0;"S90"
"151-1";2;90;4156;"P";44;FALSE;1;549,230167369848;550;0,698630136986301;"319";11681,2143979377;"G14"
"285-2";1;90;2560;"G";44;FALSE;1;778,273586937253;779;0,9041;"319";0;"S90"
"4370-1";1;90;1975;"P";56;FALSE;1;549,743140885997;550;0,931034482758621;"31";5433,55608074429;"G10"
"180-1";1;80;2484;"G";52;FALSE;1;750,985958691341;751;0,9023;"31";0;"S90"
"4370-1";1;90;1975;"P";56;FALSE;1;549,743140885997;550;0,7;"329";4226,09917391222;"G10"
"180-1";1;80;2484;"G";52;FALSE;1;750,985958691341;751;0,9023;"329";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,635294117647059;"33";12111,8565497244;"G5"
"285-2";1;90;2560;"G";52;FALSE;1;778,273586937253;779;0,9059;"33";0;"S90"
"185-2";1;90;2185;"G";56;FALSE;1;585,221746667392;586;0,731707317073171;"35";4972,92636071847;"G7"
"180-1";1;80;2484;"G";62;FALSE;1;750,985958691341;751;0,9024;"35";0;"S90"
"180-1";1;90;1584;"P";56;FALSE;1;581,626095415237;582;0,573529411764706;"37";13210,0693355361;"G11"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9044;"37";0;"S90"
"1144-1";1;90;1484;"P";60;FALSE;1;553,979947127541;554;0,666666666666667;"39A";8274,2524856796;"G5"
"180-1";1;80;2484;"G";52;FALSE;1;750,985958691341;751;0,9023;"39A";0;"S90"
"180-1";1;90;1584;"P";60;FALSE;1;581,626095415237;582;0,745762711864407;"39B";7451,83398414857;"G11"
"180-1";1;80;2484;"G";60;FALSE;1;750,985958691341;751;0,9153;"39B";0;"S90"
"180-1";1;90;1584;"P";52;FALSE;1;581,626095415237;582;0,784615384615385;"41";8637,3530270813;"G11"
"180-1";1;80;2484;"G";53;FALSE;1;750,985958691341;751;0,9077;"41";0;"S90"
"189-2";1;100;1436;"P";63;FALSE;1;480,999082124177;481;0,282051282051282;"43";5456,08371903236;"G13"
"185-2";1;90;2785;"G";54;FALSE;1;633,58086915067;634;0,615384615384615;"43";505,978016286386;"G15"
"294-2";1;40;1789;"G";51;FALSE;1;850,482585930078;851;0,9487;"43";0;"S90"
"151-1";2;90;4156;"P";67;FALSE;1;549,230167369848;550;0,454545454545455;"47";1008,77895660747;"G14"
"180-1";1;80;2484;"G";52;FALSE;1;750,985958691341;751;0,9023;"47";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,536585365853659;"53";11457,775809968;"G5"
"185-2";1;90;2785;"G";52;FALSE;1;633,58086915067;634;0,719512195121951;"53";252,989008143193;"G15"
"294-2";1;40;1789;"G";56;FALSE;1;850,482585930078;851;0,9146;"53";0;"S90"
"185-2";1;90;2185;"G";56;FALSE;1;585,221746667392;586;0,724137931034483;"55A";3481,04845250293;"G7"
"180-1";1;80;2484;"G";58;FALSE;1;750,985958691341;751;0,9036;"55A";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,470588235294118;"55B";5383,04735543309;"G5"
"285-2";1;70;2560;"G";43;FALSE;1;778,273586937253;779;0,902;"55B";0;"S90"
"1144-1";1;90;1484;"P";50;FALSE;1;553,979947127541;554;0,581920903954802;"57A";20291,6191910714;"G5"
"180-1";1;80;2484;"G";52;FALSE;1;750,985958691341;751;0,904;"57A";0;"S90"
"4370-1";1;90;1975;"P";55;FALSE;1;549,743140885997;550;0,641791044776119;"57B";17306,8823312596;"G10"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9179;"57B";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,69047619047619;"5";6642,25916745474;"G14"
"285-2";1;70;2560;"G";50;FALSE;1;778,273586937253;779;0,9048;"5";0;"S90"
"4370-1";1;90;1975;"P";53;FALSE;1;549,743140885997;550;0,842105263157895;"61";7312,97427364019;"G10"
"285-2";1;90;2560;"G";54;FALSE;1;778,273586937253;779;0,9211;"61";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,651515151515151;"63B";10684,624601564;"G16"
"180-1";1;80;2484;"G";54;FALSE;1;750,985958691341;751;0,9242;"63B";0;"S90"
"185CL1-1";1;90;2234;"P";53;TRUE;1;561,847562553515;562;0,82;"65";7754,67424165087;"G1"
"180-1";1;80;2484;"G";53;FALSE;1;750,985958691341;751;0,92;"65";0;"S90"
"143-6";2;100;2075;"P";54;TRUE;1;498,195264264677;499;0,653061224489796;"67";2139,33970428051;"G9"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9184;"67";0;"S90"
"189-2";1;100;1436;"P";63;FALSE;1;480,999082124177;481;0,818181818181818;"71";3025,81972437358;"G13"
"185-2";1;80;2275;"P";63;FALSE;1;565,049630023443;566;0,9091;"71";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,684210526315789;"73";5831,63463505251;"G5"
"285-2";1;90;2560;"G";65;FALSE;1;778,273586937253;779;0,9211;"73";0;"S90"
"4370-1";1;90;1975;"P";56;FALSE;1;549,743140885997;550;0,571428571428571;"741";4829,82762732826;"G10"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9327;"741";0;"S90"
"1144-1";1;90;1484;"P";56;FALSE;1;553,979947127541;554;0,754716981132076;"75";8971,74559238848;"G5"
"285-2";1;90;2560;"G";61;FALSE;1;778,273586937253;779;0,9434;"75";0;"S90"
"185-2";1;100;1675;"P";65;FALSE;1;502,506316794503;503;1;"777";187,62993968682;"G16"
"185-2";1;80;2275;"P";54;FALSE;1;565,049630023443;566;0,9136;"777";0;"S90"
"151-1";2;90;4156;"P";56;FALSE;1;549,230167369848;550;0,645161290322581;"77A";16140,4633057194;"G14"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9435;"77A";0;"S90"
"156-1";1;90;2370;"G";56;FALSE;1;597,493577786885;598;0,811764705882353;"77B";10590,9742824075;"G20"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9294;"77B";0;"S90"
"189-2";1;100;1836;"P";58;TRUE;1;508,905744122891;509;0,637037037037037;"79";20818,8984528867;"G12"
"180-1";1;80;2484;"G";58;FALSE;1;750,985958691341;751;0,904;"79";0;"S90"
"185-2";1;100;1675;"P";58;FALSE;1;502,506316794503;503;0,607476635514019;"81A";11068,070355497;"G16"
"203-1";1;90;1068;"G";61;FALSE;1;672,784322263688;673;0,9065;"81A";0;"S90"
"1144-1";1;90;1484;"P";60;FALSE;1;553,979947127541;554;0,555555555555556;"81B";2955,090173457;"G5"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9036;"81B";0;"S90"
"156-1";1;90;2370;"G";56;FALSE;1;597,493577786885;598;0,803571428571429;"87";6907,15714070052;"G20"
"180-1";1;80;2484;"G";56;FALSE;1;750,985958691341;751;0,9036;"87";0;"S90"
"189-2";1;100;1836;"P";60;TRUE;1;508,905744122891;509;0,744525547445255;"89";24692,1818859819;"G12"
"180-1";1;80;2484;"G";58;FALSE;1;750,985958691341;751;0,9036;"89";0;"S90"
"185-2";1;100;1675;"P";60;FALSE;1;502,506316794503;503;0,767676767676768;"91";4753,29180539944;"G16"
"185-2";1;80;2275;"P";61;FALSE;1;565,049630023443;566;0,9091;"91";0;"S90"
"1144-1";1;100;1384;"P";65;FALSE;1;525,137799539247;526;0,8;"93";4516,96318304188;"G8"
