"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10km";"X";"T10kmRound";"COVERAGE";"BrH";"STA";"GAIN";"NAME";"LZB";"ELECTRIC"
2400;"G";60;"285-2";1;956,469649570973;NA;957;0,9;34;"117";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,777777777777778;47;"119A";8094,3169040992;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9074;52;"119A";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,307692307692308;65;"11B";5249,74937180645;"G3";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,615384615384615;55;"11B";2027,7835778326;"G4";FALSE;1
1800;"G";50;"G1206-3";1;1214,0693328173;NA;1215;0,9231;58;"11B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,67741935483871;55;"121";10061,4092475077;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9194;60;"121";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,959459459459459;61;"123";17008,5727755488;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9054;67;"123";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,661016949152542;60;"125A";9342,73715840002;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9153;60;"125A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,775;55;"125B";7426,27825411284;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"125B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,789473684210526;62;"125C";7186,72089107694;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9008;64;"125C";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,72;56;"127A";3468,99295889966;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"127A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,75;62;"127C";7186,72089107694;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9041;61;"127C";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,875;78;"127D";1608,62821094588;"G8";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9041;61;"127D";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,72189349112426;54;"127E";28036,0916764853;"G8";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9172;64;"127E";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,529411764705882;54;"129";7630,47188774233;"G2";FALSE;1
2400;"G";60;"285-2";1;956,469649570973;NA;957;0,9118;35;"129";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,815;58;"129A";39047,8501748514;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,91;61;"129A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,897590361445783;56;"131A";35694,0470923488;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9036;65;"131A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,868913857677903;56;"131B";55577,3082243283;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9026;65;"131B";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,414965986394558;55;"133A";40831,384002939;"G5";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,73469387755102;47;"133A";2534,72947229075;"G4";FALSE;1
1800;"G";50;"G1206-3";1;1214,0693328173;NA;1215;0,9048;47;"133A";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,613207547169811;54;"133B";21170,8771631464;"G9";FALSE;1
2400;"G";60;"285-2";1;956,469649570973;NA;957;0,9057;54;"133B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,8125;55;"137";3246,90403345517;"G2";FALSE;1
1000;"G";70;"203-1";1;782,31639342372;NA;783;1;55;"137";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,468468468468468;56;"139A";12456,9828778667;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9189;54;"139A";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,346938775510204;53;"139B";21582,3029729821;"G5";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,744897959183674;47;"139B";2534,72947229075;"G4";FALSE;1
1800;"G";50;"G1206-3";1;1214,0693328173;NA;1215;0,9082;53;"139B";0;"S90";FALSE;1
1200;"G";80;"1144-1";1;603,787398110887;5117;604;0,716981132075472;54;"143";11049,7226297646;"G7";FALSE;1
2000;"G";80;"180-1";1;894,569572578376;NA;895;0,9245;50;"143";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,769230769230769;54;"143B";21468,8593602282;"G2";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,923076923076923;75;"143B";0;"G3";FALSE;1
1900;"P";50;"G1206-4";1;1227,12105151181;NA;1228;0,9231;55;"143B";0;"S90";FALSE;1
1200;"G";80;"1144-1";1;603,787398110887;5117;604;0,52;52;"145B";4934,75127996345;"G7";FALSE;1
2500;"G";60;"285-2";1;983,383650415768;NA;984;0,92;54;"145B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,475;69;"147";7330,37796110425;"G2";FALSE;1
3100;"G";60;"264-1";1;918,363911070307;NA;919;0,9;55;"147";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,515151515151515;54;"149";11720,0055368914;"G8";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9091;50;"149";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,352941176470588;56;"15";1725,60038405567;"G9";FALSE;1
3100;"G";60;"264-1";1;918,363911070307;NA;919;0,9412;44;"15";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,444444444444444;64;"151";7541,18376618638;"G2";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,666666666666667;54;"151";2284,64914816776;"G4";FALSE;1
1700;"G";50;"1293-2";1;1468,67315441507;NA;1469;0,9444;40;"151";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,767045454545455;55;"153";26017,4471917474;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9091;64;"153";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,686746987951807;38;"155B";10985,1443698489;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9008;64;"155B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,620253164556962;54;"157";18573,4878307392;"G2";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,873417721518987;54;"157";771,28556702428;"G9";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9241;64;"157";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,623529411764706;56;"157A";20188,5737290643;"G2";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,882352941176471;54;"157A";385,64278351214;"G9";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9059;65;"157A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,615384615384615;65;"157B";22342,0215934979;"G2";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,798076923076923;51;"157B";1542,57113404856;"G9";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9038;55;"157B";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,708333333333333;60;"161";13937,8949439936;"G9";FALSE;1
1900;"G";60;"180-1";1;904,055904786392;NA;905;0,9306;54;"161";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,740740740740741;62;"163A";13716,215702368;"G2";FALSE;1
2000;"G";70;"151-1";1;671,011261966804;8541;672;0,888888888888889;62;"163A";519,997613152661;"G1";FALSE;1
1900;"P";50;"G1206-4";1;1227,12105151181;NA;1228;0,9259;62;"163A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,743589743589744;54;"163B";13894,3270560821;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9012;56;"163B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,468085106382979;53;"165";7018,55930166909;"G2";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,680851063829787;50;"165";142,970386879038;"G9";FALSE;1
2700;"G";50;"145-2";1;850,093825238187;NA;851;0,9149;50;"165";0;"S90";FALSE;1
1200;"G";80;"1144-1";1;603,787398110887;5117;604;0,825;56;"167";5554,70881750653;"G7";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9077;56;"167";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,84;50;"167A";2968,30927409665;"G9";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9077;56;"167A";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,664835164835165;54;"169";27806,2876463501;"G8";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9121;65;"169";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,491803278688525;56;"17";5781,65493149943;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9016;48;"17";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,6;56;"171";1156,33098629989;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9026;62;"171";0;"S90";FALSE;1
2000;"G";70;"151-1";1;671,011261966804;8541;672;1;65;"171A";101,100645765493;"G1";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9026;62;"171A";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,55;58;"173A";9217,00238089446;"G9";FALSE;1
2000;"G";70;"151-1";1;671,011261966804;8541;672;0,2;50;"173A";761,549716055921;"G1";FALSE;1
1700;"G";50;"1293-2";1;1468,67315441507;NA;1469;0,9;42;"173A";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,679775280898876;54;"173B";27806,2876463501;"G8";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9045;65;"173B";0;"S90";FALSE;1
1200;"G";80;"1144-1";1;603,787398110887;5117;604;0,849246231155779;56;"173C";28446,8421260183;"G7";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9196;65;"173C";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,761194029850746;54;"177A";18943,7601514166;"G5";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9026;62;"177A";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,7;67;"177B";8043,14105472938;"G8";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9026;62;"177B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,82089552238806;61;"181";13175,6549669744;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9;57;"181";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,878787878787879;53;"183";5588,93310044945;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9;57;"183";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,666666666666667;62;"185";10138,0724756633;"G2";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,904761904761905;37;"185";519,997613152661;"G4";FALSE;1
1900;"P";50;"G1206-4";1;1227,12105151181;NA;1228;0,9524;50;"185";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,722627737226277;38;"187A";19079,4612739481;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"187A";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,775;54;"187B";5974,37676254941;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"187B";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,769230769230769;56;"19";5653,92242685076;"G9";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9038;57;"19";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;1;48;"191";16782,954828893;"G3";FALSE;1
2600;"P";60;"285-2";1;1032,98345043618;NA;1033;0,9189;50;"191";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,86;54;"193A";20601,9332210872;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,906;60;"193A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,807692307692308;56;"193B";20122,8184950154;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9135;60;"193B";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,980392156862745;55;"195";24533,7786419504;"G8";FALSE;1
2600;"P";60;"285-2";1;1032,98345043618;NA;1033;0,9216;61;"195";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,826086956521739;54;"195A";38032,5968362234;"G2";FALSE;1
2600;"P";60;"285-2";1;1032,98345043618;NA;1033;0,9239;54;"195A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,759259259259259;54;"197B";20501,7509375253;"G2";FALSE;1
1700;"G";60;"G1700-2";1;1032,5972504897;NA;1033;0,9259;53;"197B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,836734693877551;65;"201";9821,85188447182;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,906;60;"201";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,798165137614679;63;"203";21729,2808392769;"G2";FALSE;1
1000;"G";70;"203-1";1;782,31639342372;NA;783;0,9266;55;"203";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,58695652173913;65;"207A";6468,04880196925;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,913;54;"207A";0;"S90";FALSE;1
2000;"P";80;"146-3";1;612,531466161185;6018;613;0,714285714285714;47;"209";9330,46883903403;"G6";FALSE;1
1300;"G";60;"203-1";1;923,547094128986;NA;924;0,9048;47;"209";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,559322033898305;65;"21";12212,6690590758;"G5";FALSE;1
2400;"G";60;"285-2";1;956,469649570973;NA;957;0,9153;50;"21";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,802816901408451;55;"215A";27309,5393860924;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9085;60;"215A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,788617886178862;55;"215B";23237,0642144821;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9024;58;"215B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,947368421052632;58;"221";10228,8773560593;"G2";FALSE;1
1200;"G";80;"1144-1";1;603,787398110887;5117;604;1;61;"221";0;"G7";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9388;61;"221";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,802325581395349;61;"223";20726,9356951727;"G2";FALSE;1
2500;"P";80;"145-2";1;707,123438359149;6362;708;0,941860465116279;53;"223";1349,74974229249;"G10";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9388;61;"223";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,869565217391304;54;"225";5652,80064413801;"G2";FALSE;1
2000;"P";80;"146-3";1;612,531466161185;6018;613;1;54;"225";385,64278351214;"G6";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9388;61;"225";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,898550724637681;60;"251";29705,1130164514;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9058;66;"251";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;1;61;"253";8507,29139757627;"G2";FALSE;1
2600;"P";60;"285-2";1;1032,98345043618;NA;1033;0,9412;67;"253";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;1;75;"287";239,557363035898;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"287";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,76;65;"289";4551,58989768206;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9041;61;"289";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,76;64;"291";5114,43867802963;"G9";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,96;64;"291";0;"G4";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,96;64;"291";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,565789473684211;40;"293";28549,8622186554;"G5";FALSE;1
3100;"G";60;"264-1";1;918,363911070307;NA;919;0,9013;40;"293";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,7;69;"295";1676,90154125129;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"295";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,695652173913043;54;"297";7353,728964324;"G8";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"297";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,642857142857143;60;"299";1734,49647944983;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9093;55;"299";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,754901960784314;55;"303";10883,8006716877;"G9";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9412;54;"303";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,9;40;"305";12247,0210913543;"G3";FALSE;1
2600;"P";60;"285-2";1;1032,98345043618;NA;1033;0,9;55;"305";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,931034482758621;56;"31";5203,48943834949;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9023;50;"31";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,684931506849315;44;"319";16948,6917193996;"G3";FALSE;1
3100;"G";60;"264-1";1;918,363911070307;NA;919;0,9178;44;"319";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,7;56;"329";4047,1584520496;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9023;50;"329";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,588235294117647;60;"33";15552,0406882215;"G3";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,858823529411765;56;"33";1768,34905014137;"G4";FALSE;1
1800;"G";50;"180-1";1;903,606666152634;NA;904;0,9059;37;"33";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,585365853658537;65;"35";4625,32394519954;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9512;56;"35";0;"S90";FALSE;1
2500;"P";80;"145-2";1;707,123438359149;6362;708;0,683823529411765;28;"37";43190,6072370312;"G10";FALSE;1
2200;"G";60;"180-1";1;1171,53856994013;NA;1172;0,9044;54;"37";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,650793650793651;60;"39A";7901,59507304922;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9023;50;"39A";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,491525423728814;65;"39B";6947,16352804104;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9153;60;"39B";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,615384615384615;52;"41";11843,9632543844;"G3";FALSE;1
2500;"P";80;"145-2";1;707,123438359149;6362;708;0,861538461538462;54;"41";2313,85670107284;"G10";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9077;53;"41";0;"S90";FALSE;1
1600;"P";90;"185CL1-1";1;542,307877597172;3196;543;0,41025641025641;63;"43";17596,0954544349;"G8";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,692307692307692;54;"43";2284,64914816776;"G4";FALSE;1
1700;"G";50;"1293-2";1;1468,67315441507;NA;1469;0,9487;51;"43";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,454545454545455;67;"47";963,609155249905;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9023;50;"47";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,69047619047619;56;"5";11512,8515612626;"G5";FALSE;1
2500;"G";60;"285-2";1;983,383650415768;NA;984;0,9048;50;"5";0;"S90";FALSE;1
1100;"P";80;"180-1";1;586,388768992919;5012;587;0,48780487804878;56;"53";18717,0002682539;"G5";FALSE;1
2600;"G";70;"145-2";1;764,978717363646;8935;765;0,75609756097561;56;"53";2195,04540003351;"G4";FALSE;1
2500;"G";50;"285-2";1;1020,70135264965;NA;1021;0,9024;50;"53";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,689655172413793;60;"55A";2826,96121342538;"G9";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9036;58;"55A";0;"S90";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,509803921568627;56;"55B";9168,11488722324;"G9";FALSE;1
2500;"G";60;"285-2";1;983,383650415768;NA;984;0,902;49;"55B";0;"S90";FALSE;1
2000;"P";80;"146-3";1;612,531466161185;6018;613;0,604519774011299;40;"57A";28606,3195213511;"G6";FALSE;1
3000;"G";60;"185-2";1;879,88024673456;NA;880;0,904;40;"57A";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,626865671641791;40;"57B";16188,6338081984;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9104;56;"57B";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,5;54;"61";9421,33440689669;"G2";FALSE;1
2000;"G";80;"6186-1";1;630,763847061028;6065;631;0,921052631578947;53;"61";192,82139175607;"G9";FALSE;1
2900;"G";50;"185CL1-1";1;899,944830115219;NA;900;0,9211;54;"61";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,696969696969697;58;"63B";11019,6386996513;"G2";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,9242;54;"63B";0;"S90";FALSE;1
1200;"P";80;"1144-1";1;579,390076682316;5118;580;0,68;53;"65";6552,54225569935;"G3";FALSE;1
2700;"G";70;"145-2";1;772,111907732297;NA;773;0,92;53;"65";0;"S90";FALSE;1
1600;"P";90;"152-3";1;532,554544696399;3180;533;0,918367346938776;54;"67";12382,3252204928;"G2";FALSE;1
